obs_friendship,source_friendship,target_friendship,weight_friendship,date_friendship,date_can_friendship
20226,fa10-01-51,fa10-01-69,0,01-Dec-10,40513
20227,fa10-01-51,sp10-01-32,0,01-Dec-10,40513
20228,fa10-01-51,sp10-01-42,0,01-Dec-10,40513
20229,fa10-01-51,sp10-01-40,0,01-Dec-10,40513
20230,fa10-01-51,sp10-01-41,0,01-Dec-10,40513
20231,fa10-01-51,sp10-01-37,0,01-Dec-10,40513
20232,fa10-01-51,fa10-01-48,0,01-Dec-10,40513
20233,fa10-01-51,fa10-01-47,0,01-Dec-10,40513
20234,fa10-01-51,fa10-01-59,0,01-Dec-10,40513
20235,fa10-01-51,fa10-01-10,0,01-Dec-10,40513
20236,fa10-01-51,fa10-01-33,0,01-Dec-10,40513
20237,fa10-01-51,fa10-01-77,5,01-Dec-10,40513
20238,fa10-01-51,sp10-01-22,0,01-Dec-10,40513
20239,fa10-01-51,fa10-01-16,0,01-Dec-10,40513
20240,fa10-01-51,fa10-01-36,0,01-Dec-10,40513
20241,fa10-01-51,fa10-01-08,0,01-Dec-10,40513
20242,fa10-01-51,fa10-01-46,0,01-Dec-10,40513
20243,fa10-01-51,fa10-01-41,0,01-Dec-10,40513
20244,fa10-01-51,fa10-01-22,0,01-Dec-10,40513
20245,fa10-01-51,sp10-01-25,0,01-Dec-10,40513
20246,fa10-01-51,fa10-01-51,0,01-Dec-10,40513
20247,fa10-01-51,fa10-01-23,0,01-Dec-10,40513
20248,fa10-01-51,sp10-01-18,0,01-Dec-10,40513
20249,fa10-01-51,fa10-01-12,0,01-Dec-10,40513
20250,fa10-01-51,fa10-01-64,0,01-Dec-10,40513
20251,fa10-01-51,sp10-01-52,0,01-Dec-10,40513
20252,fa10-01-51,sp10-01-31,0,01-Dec-10,40513
20253,fa10-01-51,sp10-01-45,0,01-Dec-10,40513
20254,fa10-01-51,fa10-01-70,2,01-Dec-10,40513
20255,fa10-01-51,fa10-01-63,0,01-Dec-10,40513
20256,fa10-01-51,sp10-01-56,0,01-Dec-10,40513
20257,fa10-01-51,fa10-01-54,0,01-Dec-10,40513
20258,fa10-01-51,fa10-01-72,0,01-Dec-10,40513
20259,fa10-01-51,fa10-01-03,0,01-Dec-10,40513
20260,fa10-01-51,fa10-01-38,0,01-Dec-10,40513
20261,fa10-01-51,fa10-01-37,0,01-Dec-10,40513
20262,fa10-01-51,sp10-01-49,0,01-Dec-10,40513
20263,fa10-01-51,sp10-01-48,0,01-Dec-10,40513
20264,fa10-01-51,fa10-01-53,0,01-Dec-10,40513
20265,fa10-01-51,sp10-01-02,0,01-Dec-10,40513
20266,fa10-01-51,fa10-01-49,0,01-Dec-10,40513
20267,fa10-01-51,sp10-01-43,0,01-Dec-10,40513
20268,fa10-01-51,sp10-01-33,0,01-Dec-10,40513
20269,fa10-01-51,fa10-01-71,0,01-Dec-10,40513
20270,fa10-01-51,fa10-01-50,0,01-Dec-10,40513
20271,fa10-01-51,fa10-01-42,0,01-Dec-10,40513
20272,fa10-01-51,fa10-01-82,0,01-Dec-10,40513
20273,fa10-01-51,fa10-01-27,3,01-Dec-10,40513
20274,fa10-01-51,fa10-01-11,0,01-Dec-10,40513
20275,fa10-01-51,sp10-01-30,0,01-Dec-10,40513
20276,fa10-01-51,fa10-01-66,0,01-Dec-10,40513
20277,fa10-01-51,fa10-01-65,0,01-Dec-10,40513
20278,fa10-01-51,fa10-01-26,0,01-Dec-10,40513
20279,fa10-01-51,fa10-01-32,0,01-Dec-10,40513
20280,fa10-01-51,fa10-01-09,0,01-Dec-10,40513
20281,fa10-01-51,fa10-01-25,0,01-Dec-10,40513
20282,fa10-01-51,fa10-01-31,0,01-Dec-10,40513
20283,fa10-01-51,sp10-01-54,0,01-Dec-10,40513
20284,fa10-01-51,fa10-01-34,2,01-Dec-10,40513
20285,fa10-01-51,fa10-01-57,0,01-Dec-10,40513
20286,fa10-01-51,fa10-01-55,0,01-Dec-10,40513
20287,fa10-01-51,fa10-01-30,2,01-Dec-10,40513
20288,fa10-01-51,fa10-01-43,0,01-Dec-10,40513
20289,fa10-01-51,fa10-01-44,0,01-Dec-10,40513
20290,fa10-01-51,fa10-01-62,0,01-Dec-10,40513
20291,fa10-01-51,sp10-01-36,0,01-Dec-10,40513
20292,fa10-01-51,fa10-01-28,0,01-Dec-10,40513
20293,fa10-01-51,fa10-01-29,2,01-Dec-10,40513
20294,fa10-01-51,fa10-01-52,7,01-Dec-10,40513
20295,fa10-01-51,fa10-01-61,0,01-Dec-10,40513
20296,fa10-01-51,fa10-01-56,0,01-Dec-10,40513
20297,fa10-01-51,sp10-01-01,0,01-Dec-10,40513
20298,fa10-01-52,sp10-01-53,0,01-Dec-10,40513
20299,fa10-01-52,fa10-01-79,0,01-Dec-10,40513
20300,fa10-01-52,sp10-01-38,0,01-Dec-10,40513
20301,fa10-01-52,sp10-01-39,0,01-Dec-10,40513
20302,fa10-01-52,fa10-01-81,0,01-Dec-10,40513
20303,fa10-01-52,fa10-01-78,0,01-Dec-10,40513
20304,fa10-01-52,fa10-01-67,0,01-Dec-10,40513
20305,fa10-01-52,fa10-01-68,0,01-Dec-10,40513
20306,fa10-01-52,fa10-01-73,0,01-Dec-10,40513
20307,fa10-01-52,fa10-01-74,0,01-Dec-10,40513
20308,fa10-01-52,fa10-01-15,0,01-Dec-10,40513
20309,fa10-01-52,fa10-01-80,0,01-Dec-10,40513
20310,fa10-01-52,fa10-01-19,0,01-Dec-10,40513
20311,fa10-01-52,fa10-01-85,0,01-Dec-10,40513
20312,fa10-01-52,fa10-01-86,0,01-Dec-10,40513
20313,fa10-01-52,sp10-01-24,0,01-Dec-10,40513
20314,fa10-01-52,fa10-01-17,0,01-Dec-10,40513
20315,fa10-01-52,fa10-01-18,0,01-Dec-10,40513
20316,fa10-01-52,fa10-01-04,0,01-Dec-10,40513
20317,fa10-01-52,fa10-01-06,0,01-Dec-10,40513
20318,fa10-01-52,fa10-01-45,2,01-Dec-10,40513
20319,fa10-01-52,sp10-01-13,0,01-Dec-10,40513
20320,fa10-01-52,fa10-01-07,0,01-Dec-10,40513
20321,fa10-01-52,sp10-01-46,2,01-Dec-10,40513
20322,fa10-01-52,sp10-01-44,2,01-Dec-10,40513
20323,fa10-01-52,sp10-01-06,0,01-Dec-10,40513
20324,fa10-01-52,fa10-01-83,0,01-Dec-10,40513
20325,fa10-01-52,fa10-01-14,0,01-Dec-10,40513
20326,fa10-01-52,fa10-01-13,0,01-Dec-10,40513
20327,fa10-01-52,fa10-01-05,0,01-Dec-10,40513
20328,fa10-01-52,fa10-01-75,0,01-Dec-10,40513
20329,fa10-01-52,fa10-01-01,0,01-Dec-10,40513
20330,fa10-01-52,fa10-01-02,0,01-Dec-10,40513
20331,fa10-01-52,fa10-01-20,0,01-Dec-10,40513
20332,fa10-01-52,fa10-01-76,0,01-Dec-10,40513
20333,fa10-01-52,fa10-01-58,0,01-Dec-10,40513
20334,fa10-01-52,fa10-01-21,0,01-Dec-10,40513
20335,fa10-01-52,sp10-01-28,0,01-Dec-10,40513
20336,fa10-01-52,sp10-01-26,0,01-Dec-10,40513
20337,fa10-01-52,sp10-01-55,0,01-Dec-10,40513
20338,fa10-01-52,sp10-01-05,0,01-Dec-10,40513
20339,fa10-01-52,sp10-01-35,0,01-Dec-10,40513
20340,fa10-01-52,fa10-01-35,2,01-Dec-10,40513
20341,fa10-01-52,fa10-01-40,0,01-Dec-10,40513
20342,fa10-01-52,fa10-01-60,0,01-Dec-10,40513
20343,fa10-01-52,sp10-01-23,0,01-Dec-10,40513
20344,fa10-01-52,sp10-01-11,0,01-Dec-10,40513
20345,fa10-01-52,sp10-01-12,0,01-Dec-10,40513
20346,fa10-01-52,sp10-01-07,0,01-Dec-10,40513
20347,fa10-01-52,sp10-01-08,0,01-Dec-10,40513
20348,fa10-01-52,fa10-01-24,0,01-Dec-10,40513
20349,fa10-01-52,fa10-01-39,0,01-Dec-10,40513
20350,fa10-01-52,sp10-01-19,0,01-Dec-10,40513
20351,fa10-01-52,sp10-01-34,0,01-Dec-10,40513
20352,fa10-01-52,fa10-01-69,6,01-Dec-10,40513
20353,fa10-01-52,sp10-01-32,0,01-Dec-10,40513
20354,fa10-01-52,sp10-01-42,0,01-Dec-10,40513
20355,fa10-01-52,sp10-01-40,0,01-Dec-10,40513
20356,fa10-01-52,sp10-01-41,0,01-Dec-10,40513
20357,fa10-01-52,sp10-01-37,0,01-Dec-10,40513
20358,fa10-01-52,fa10-01-48,0,01-Dec-10,40513
20359,fa10-01-52,fa10-01-47,0,01-Dec-10,40513
20360,fa10-01-52,fa10-01-59,0,01-Dec-10,40513
20361,fa10-01-52,fa10-01-10,0,01-Dec-10,40513
20362,fa10-01-52,fa10-01-33,3,01-Dec-10,40513
20363,fa10-01-52,fa10-01-77,5,01-Dec-10,40513
20364,fa10-01-52,sp10-01-22,0,01-Dec-10,40513
20365,fa10-01-52,fa10-01-16,0,01-Dec-10,40513
20366,fa10-01-52,fa10-01-36,0,01-Dec-10,40513
20367,fa10-01-52,fa10-01-08,0,01-Dec-10,40513
20368,fa10-01-52,fa10-01-46,0,01-Dec-10,40513
20369,fa10-01-52,fa10-01-41,0,01-Dec-10,40513
20370,fa10-01-52,fa10-01-22,0,01-Dec-10,40513
20371,fa10-01-52,sp10-01-25,0,01-Dec-10,40513
20372,fa10-01-52,fa10-01-51,7,01-Dec-10,40513
20373,fa10-01-52,fa10-01-23,0,01-Dec-10,40513
20374,fa10-01-52,sp10-01-18,2,01-Dec-10,40513
20375,fa10-01-52,fa10-01-12,0,01-Dec-10,40513
20376,fa10-01-52,fa10-01-64,0,01-Dec-10,40513
20377,fa10-01-52,sp10-01-52,0,01-Dec-10,40513
20378,fa10-01-52,sp10-01-31,0,01-Dec-10,40513
20379,fa10-01-52,sp10-01-45,0,01-Dec-10,40513
20380,fa10-01-52,fa10-01-70,6,01-Dec-10,40513
20381,fa10-01-52,fa10-01-63,0,01-Dec-10,40513
20382,fa10-01-52,sp10-01-56,0,01-Dec-10,40513
20383,fa10-01-52,fa10-01-54,0,01-Dec-10,40513
20384,fa10-01-52,fa10-01-72,0,01-Dec-10,40513
20385,fa10-01-52,fa10-01-03,0,01-Dec-10,40513
20386,fa10-01-52,fa10-01-38,0,01-Dec-10,40513
20387,fa10-01-52,fa10-01-37,0,01-Dec-10,40513
20388,fa10-01-52,sp10-01-49,0,01-Dec-10,40513
20389,fa10-01-52,sp10-01-48,0,01-Dec-10,40513
20390,fa10-01-52,fa10-01-53,0,01-Dec-10,40513
20391,fa10-01-52,sp10-01-02,0,01-Dec-10,40513
20392,fa10-01-52,fa10-01-49,0,01-Dec-10,40513
20393,fa10-01-52,sp10-01-43,0,01-Dec-10,40513
20394,fa10-01-52,sp10-01-33,0,01-Dec-10,40513
20395,fa10-01-52,fa10-01-71,0,01-Dec-10,40513
20396,fa10-01-52,fa10-01-50,0,01-Dec-10,40513
20397,fa10-01-52,fa10-01-42,0,01-Dec-10,40513
20398,fa10-01-52,fa10-01-82,0,01-Dec-10,40513
20399,fa10-01-52,fa10-01-27,4,01-Dec-10,40513
20400,fa10-01-52,fa10-01-11,0,01-Dec-10,40513
20401,fa10-01-52,sp10-01-30,0,01-Dec-10,40513
20402,fa10-01-52,fa10-01-66,0,01-Dec-10,40513
20403,fa10-01-52,fa10-01-65,0,01-Dec-10,40513
20404,fa10-01-52,fa10-01-26,0,01-Dec-10,40513
20405,fa10-01-52,fa10-01-32,0,01-Dec-10,40513
20406,fa10-01-52,fa10-01-09,0,01-Dec-10,40513
20407,fa10-01-52,fa10-01-25,0,01-Dec-10,40513
20408,fa10-01-52,fa10-01-31,0,01-Dec-10,40513
20409,fa10-01-52,sp10-01-54,0,01-Dec-10,40513
20410,fa10-01-52,fa10-01-34,4,01-Dec-10,40513
20411,fa10-01-52,fa10-01-57,0,01-Dec-10,40513
20412,fa10-01-52,fa10-01-55,0,01-Dec-10,40513
20413,fa10-01-52,fa10-01-30,0,01-Dec-10,40513
20414,fa10-01-52,fa10-01-43,0,01-Dec-10,40513
20415,fa10-01-52,fa10-01-44,0,01-Dec-10,40513
20416,fa10-01-52,fa10-01-62,0,01-Dec-10,40513
20417,fa10-01-52,sp10-01-36,0,01-Dec-10,40513
20418,fa10-01-52,fa10-01-28,0,01-Dec-10,40513
20419,fa10-01-52,fa10-01-29,4,01-Dec-10,40513
20420,fa10-01-52,fa10-01-52,7,01-Dec-10,40513
20421,fa10-01-52,fa10-01-61,0,01-Dec-10,40513
20422,fa10-01-52,fa10-01-56,0,01-Dec-10,40513
20423,fa10-01-52,sp10-01-01,0,01-Dec-10,40513
20424,fa10-01-53,sp10-01-53,0,01-Dec-10,40513
20425,fa10-01-53,fa10-01-79,0,01-Dec-10,40513
20426,fa10-01-53,sp10-01-38,0,01-Dec-10,40513
20427,fa10-01-53,sp10-01-39,0,01-Dec-10,40513
20428,fa10-01-53,fa10-01-81,0,01-Dec-10,40513
20429,fa10-01-53,fa10-01-78,0,01-Dec-10,40513
20430,fa10-01-53,fa10-01-67,1,01-Dec-10,40513
20431,fa10-01-53,fa10-01-68,1,01-Dec-10,40513
20432,fa10-01-53,fa10-01-73,0,01-Dec-10,40513
20433,fa10-01-53,fa10-01-74,0,01-Dec-10,40513
20434,fa10-01-53,fa10-01-15,0,01-Dec-10,40513
20435,fa10-01-53,fa10-01-80,0,01-Dec-10,40513
20436,fa10-01-53,fa10-01-19,0,01-Dec-10,40513
20437,fa10-01-53,fa10-01-85,0,01-Dec-10,40513
20438,fa10-01-53,fa10-01-86,0,01-Dec-10,40513
20439,fa10-01-53,sp10-01-24,4,01-Dec-10,40513
20440,fa10-01-53,fa10-01-17,2,01-Dec-10,40513
20441,fa10-01-53,fa10-01-18,2,01-Dec-10,40513
20442,fa10-01-53,fa10-01-04,3,01-Dec-10,40513
20443,fa10-01-53,fa10-01-06,1,01-Dec-10,40513
20444,fa10-01-53,fa10-01-45,1,01-Dec-10,40513
20445,fa10-01-53,sp10-01-13,1,01-Dec-10,40513
20446,fa10-01-53,fa10-01-07,0,01-Dec-10,40513
20447,fa10-01-53,sp10-01-46,2,01-Dec-10,40513
20448,fa10-01-53,sp10-01-44,2,01-Dec-10,40513
20449,fa10-01-53,sp10-01-06,2,01-Dec-10,40513
20450,fa10-01-53,fa10-01-83,0,01-Dec-10,40513
20451,fa10-01-53,fa10-01-14,0,01-Dec-10,40513
20452,fa10-01-53,fa10-01-13,0,01-Dec-10,40513
20453,fa10-01-53,fa10-01-05,0,01-Dec-10,40513
20454,fa10-01-53,fa10-01-75,0,01-Dec-10,40513
20455,fa10-01-53,fa10-01-01,0,01-Dec-10,40513
20456,fa10-01-53,fa10-01-02,0,01-Dec-10,40513
20457,fa10-01-53,fa10-01-20,0,01-Dec-10,40513
20458,fa10-01-53,fa10-01-76,0,01-Dec-10,40513
20459,fa10-01-53,fa10-01-58,1,01-Dec-10,40513
20460,fa10-01-53,fa10-01-21,0,01-Dec-10,40513
20461,fa10-01-53,sp10-01-28,0,01-Dec-10,40513
20462,fa10-01-53,sp10-01-26,0,01-Dec-10,40513
20463,fa10-01-53,sp10-01-55,2,01-Dec-10,40513
20464,fa10-01-53,sp10-01-05,2,01-Dec-10,40513
20465,fa10-01-53,sp10-01-35,0,01-Dec-10,40513
20466,fa10-01-53,fa10-01-35,0,01-Dec-10,40513
20467,fa10-01-53,fa10-01-40,0,01-Dec-10,40513
20468,fa10-01-53,fa10-01-60,0,01-Dec-10,40513
20469,fa10-01-53,sp10-01-23,0,01-Dec-10,40513
20470,fa10-01-53,sp10-01-11,2,01-Dec-10,40513
20471,fa10-01-53,sp10-01-12,2,01-Dec-10,40513
20472,fa10-01-53,sp10-01-07,0,01-Dec-10,40513
20473,fa10-01-53,sp10-01-08,0,01-Dec-10,40513
20474,fa10-01-53,fa10-01-24,0,01-Dec-10,40513
20475,fa10-01-53,fa10-01-39,0,01-Dec-10,40513
20476,fa10-01-53,sp10-01-19,2,01-Dec-10,40513
20477,fa10-01-53,sp10-01-34,1,01-Dec-10,40513
20478,fa10-01-53,fa10-01-69,0,01-Dec-10,40513
20479,fa10-01-53,sp10-01-32,1,01-Dec-10,40513
20480,fa10-01-53,sp10-01-42,1,01-Dec-10,40513
20481,fa10-01-53,sp10-01-40,0,01-Dec-10,40513
20482,fa10-01-53,sp10-01-41,0,01-Dec-10,40513
20483,fa10-01-53,sp10-01-37,0,01-Dec-10,40513
20484,fa10-01-53,fa10-01-48,2,01-Dec-10,40513
20485,fa10-01-53,fa10-01-47,2,01-Dec-10,40513
20486,fa10-01-53,fa10-01-59,0,01-Dec-10,40513
20487,fa10-01-53,fa10-01-10,0,01-Dec-10,40513
20488,fa10-01-53,fa10-01-33,0,01-Dec-10,40513
20489,fa10-01-53,fa10-01-77,0,01-Dec-10,40513
20490,fa10-01-53,sp10-01-22,0,01-Dec-10,40513
20491,fa10-01-53,fa10-01-16,0,01-Dec-10,40513
20492,fa10-01-53,fa10-01-36,0,01-Dec-10,40513
20493,fa10-01-53,fa10-01-08,0,01-Dec-10,40513
20494,fa10-01-53,fa10-01-46,0,01-Dec-10,40513
20495,fa10-01-53,fa10-01-41,0,01-Dec-10,40513
20496,fa10-01-53,fa10-01-22,0,01-Dec-10,40513
20497,fa10-01-53,sp10-01-25,4,01-Dec-10,40513
20498,fa10-01-53,fa10-01-51,0,01-Dec-10,40513
20499,fa10-01-53,fa10-01-23,0,01-Dec-10,40513
20500,fa10-01-53,sp10-01-18,2,01-Dec-10,40513
20501,fa10-01-53,fa10-01-12,3,01-Dec-10,40513
20502,fa10-01-53,fa10-01-64,0,01-Dec-10,40513
20503,fa10-01-53,sp10-01-52,0,01-Dec-10,40513
20504,fa10-01-53,sp10-01-31,2,01-Dec-10,40513
20505,fa10-01-53,sp10-01-45,2,01-Dec-10,40513
20506,fa10-01-53,fa10-01-70,0,01-Dec-10,40513
20507,fa10-01-53,fa10-01-63,0,01-Dec-10,40513
20508,fa10-01-53,sp10-01-56,1,01-Dec-10,40513
20509,fa10-01-53,fa10-01-54,7,01-Dec-10,40513
20510,fa10-01-53,fa10-01-72,0,01-Dec-10,40513
20511,fa10-01-53,fa10-01-03,3,01-Dec-10,40513
20512,fa10-01-53,fa10-01-38,1,01-Dec-10,40513
20513,fa10-01-53,fa10-01-37,1,01-Dec-10,40513
20514,fa10-01-53,sp10-01-49,2,01-Dec-10,40513
20515,fa10-01-53,sp10-01-48,2,01-Dec-10,40513
20516,fa10-01-53,fa10-01-53,0,01-Dec-10,40513
20517,fa10-01-53,sp10-01-02,0,01-Dec-10,40513
20518,fa10-01-53,fa10-01-49,0,01-Dec-10,40513
20519,fa10-01-53,sp10-01-43,1,01-Dec-10,40513
20520,fa10-01-53,sp10-01-33,1,01-Dec-10,40513
20521,fa10-01-53,fa10-01-71,0,01-Dec-10,40513
20522,fa10-01-53,fa10-01-50,0,01-Dec-10,40513
20523,fa10-01-53,fa10-01-42,0,01-Dec-10,40513
20524,fa10-01-53,fa10-01-82,0,01-Dec-10,40513
20525,fa10-01-53,fa10-01-27,0,01-Dec-10,40513
20526,fa10-01-53,fa10-01-11,3,01-Dec-10,40513
20527,fa10-01-53,sp10-01-30,0,01-Dec-10,40513
20528,fa10-01-53,fa10-01-66,0,01-Dec-10,40513
20529,fa10-01-53,fa10-01-65,0,01-Dec-10,40513
20530,fa10-01-53,fa10-01-26,0,01-Dec-10,40513
20531,fa10-01-53,fa10-01-32,0,01-Dec-10,40513
20532,fa10-01-53,fa10-01-09,0,01-Dec-10,40513
20533,fa10-01-53,fa10-01-25,0,01-Dec-10,40513
20534,fa10-01-53,fa10-01-31,0,01-Dec-10,40513
20535,fa10-01-53,sp10-01-54,2,01-Dec-10,40513
20536,fa10-01-53,fa10-01-34,1,01-Dec-10,40513
20537,fa10-01-53,fa10-01-57,0,01-Dec-10,40513
20538,fa10-01-53,fa10-01-55,0,01-Dec-10,40513
20539,fa10-01-53,fa10-01-30,0,01-Dec-10,40513
20540,fa10-01-53,fa10-01-43,3,01-Dec-10,40513
20541,fa10-01-53,fa10-01-44,3,01-Dec-10,40513
20542,fa10-01-53,fa10-01-62,0,01-Dec-10,40513
20543,fa10-01-53,sp10-01-36,1,01-Dec-10,40513
20544,fa10-01-53,fa10-01-28,0,01-Dec-10,40513
20545,fa10-01-53,fa10-01-29,0,01-Dec-10,40513
20546,fa10-01-53,fa10-01-52,0,01-Dec-10,40513
20547,fa10-01-53,fa10-01-61,0,01-Dec-10,40513
20548,fa10-01-53,fa10-01-56,0,01-Dec-10,40513
20549,fa10-01-53,sp10-01-01,0,01-Dec-10,40513
20550,fa10-01-54,sp10-01-53,0,01-Dec-10,40513
20551,fa10-01-54,fa10-01-79,0,01-Dec-10,40513
20552,fa10-01-54,sp10-01-38,0,01-Dec-10,40513
20553,fa10-01-54,sp10-01-39,0,01-Dec-10,40513
20554,fa10-01-54,fa10-01-81,0,01-Dec-10,40513
20555,fa10-01-54,fa10-01-78,0,01-Dec-10,40513
20556,fa10-01-54,fa10-01-67,0,01-Dec-10,40513
20557,fa10-01-54,fa10-01-68,1,01-Dec-10,40513
20558,fa10-01-54,fa10-01-73,0,01-Dec-10,40513
20559,fa10-01-54,fa10-01-74,0,01-Dec-10,40513
20560,fa10-01-54,fa10-01-15,0,01-Dec-10,40513
20561,fa10-01-54,fa10-01-80,0,01-Dec-10,40513
20562,fa10-01-54,fa10-01-19,0,01-Dec-10,40513
20563,fa10-01-54,fa10-01-85,0,01-Dec-10,40513
20564,fa10-01-54,fa10-01-86,0,01-Dec-10,40513
20565,fa10-01-54,sp10-01-24,5,01-Dec-10,40513
20566,fa10-01-54,fa10-01-17,0,01-Dec-10,40513
20567,fa10-01-54,fa10-01-18,2,01-Dec-10,40513
20568,fa10-01-54,fa10-01-04,4,01-Dec-10,40513
20569,fa10-01-54,fa10-01-06,0,01-Dec-10,40513
20570,fa10-01-54,fa10-01-45,0,01-Dec-10,40513
20571,fa10-01-54,sp10-01-13,0,01-Dec-10,40513
20572,fa10-01-54,fa10-01-07,0,01-Dec-10,40513
20573,fa10-01-54,sp10-01-46,3,01-Dec-10,40513
20574,fa10-01-54,sp10-01-44,2,01-Dec-10,40513
20575,fa10-01-54,sp10-01-06,3,01-Dec-10,40513
20576,fa10-01-54,fa10-01-83,0,01-Dec-10,40513
20577,fa10-01-54,fa10-01-14,0,01-Dec-10,40513
20578,fa10-01-54,fa10-01-13,0,01-Dec-10,40513
20579,fa10-01-54,fa10-01-05,0,01-Dec-10,40513
20580,fa10-01-54,fa10-01-75,0,01-Dec-10,40513
20581,fa10-01-54,fa10-01-01,0,01-Dec-10,40513
20582,fa10-01-54,fa10-01-02,0,01-Dec-10,40513
20583,fa10-01-54,fa10-01-20,0,01-Dec-10,40513
20584,fa10-01-54,fa10-01-76,0,01-Dec-10,40513
20585,fa10-01-54,fa10-01-58,0,01-Dec-10,40513
20586,fa10-01-54,fa10-01-21,0,01-Dec-10,40513
20587,fa10-01-54,sp10-01-28,1,01-Dec-10,40513
20588,fa10-01-54,sp10-01-26,0,01-Dec-10,40513
20589,fa10-01-54,sp10-01-55,2,01-Dec-10,40513
20590,fa10-01-54,sp10-01-05,3,01-Dec-10,40513
20591,fa10-01-54,sp10-01-35,0,01-Dec-10,40513
20592,fa10-01-54,fa10-01-35,0,01-Dec-10,40513
20593,fa10-01-54,fa10-01-40,0,01-Dec-10,40513
20594,fa10-01-54,fa10-01-60,0,01-Dec-10,40513
20595,fa10-01-54,sp10-01-23,0,01-Dec-10,40513
20596,fa10-01-54,sp10-01-11,2,01-Dec-10,40513
20597,fa10-01-54,sp10-01-12,2,01-Dec-10,40513
20598,fa10-01-54,sp10-01-07,0,01-Dec-10,40513
20599,fa10-01-54,sp10-01-08,0,01-Dec-10,40513
20600,fa10-01-54,fa10-01-24,0,01-Dec-10,40513
20601,fa10-01-54,fa10-01-39,0,01-Dec-10,40513
20602,fa10-01-54,sp10-01-19,2,01-Dec-10,40513
20603,fa10-01-54,sp10-01-34,0,01-Dec-10,40513
20604,fa10-01-54,fa10-01-69,0,01-Dec-10,40513
20605,fa10-01-54,sp10-01-32,2,01-Dec-10,40513
20606,fa10-01-54,sp10-01-42,2,01-Dec-10,40513
20607,fa10-01-54,sp10-01-40,0,01-Dec-10,40513
20608,fa10-01-54,sp10-01-41,0,01-Dec-10,40513
20609,fa10-01-54,sp10-01-37,2,01-Dec-10,40513
20610,fa10-01-54,fa10-01-48,3,01-Dec-10,40513
20611,fa10-01-54,fa10-01-47,2,01-Dec-10,40513
20612,fa10-01-54,fa10-01-59,0,01-Dec-10,40513
20613,fa10-01-54,fa10-01-10,0,01-Dec-10,40513
20614,fa10-01-54,fa10-01-33,0,01-Dec-10,40513
20615,fa10-01-54,fa10-01-77,0,01-Dec-10,40513
20616,fa10-01-54,sp10-01-22,0,01-Dec-10,40513
20617,fa10-01-54,fa10-01-16,0,01-Dec-10,40513
20618,fa10-01-54,fa10-01-36,0,01-Dec-10,40513
20619,fa10-01-54,fa10-01-08,0,01-Dec-10,40513
20620,fa10-01-54,fa10-01-46,0,01-Dec-10,40513
20621,fa10-01-54,fa10-01-41,0,01-Dec-10,40513
20622,fa10-01-54,fa10-01-22,0,01-Dec-10,40513
20623,fa10-01-54,sp10-01-25,6,01-Dec-10,40513
20624,fa10-01-54,fa10-01-51,0,01-Dec-10,40513
20625,fa10-01-54,fa10-01-23,0,01-Dec-10,40513
20626,fa10-01-54,sp10-01-18,2,01-Dec-10,40513
20627,fa10-01-54,fa10-01-12,4,01-Dec-10,40513
20628,fa10-01-54,fa10-01-64,0,01-Dec-10,40513
20629,fa10-01-54,sp10-01-52,2,01-Dec-10,40513
20630,fa10-01-54,sp10-01-31,3,01-Dec-10,40513
20631,fa10-01-54,sp10-01-45,4,01-Dec-10,40513
20632,fa10-01-54,fa10-01-70,0,01-Dec-10,40513
20633,fa10-01-54,fa10-01-63,0,01-Dec-10,40513
20634,fa10-01-54,sp10-01-56,1,01-Dec-10,40513
20635,fa10-01-54,fa10-01-54,0,01-Dec-10,40513
20636,fa10-01-54,fa10-01-72,0,01-Dec-10,40513
20637,fa10-01-54,fa10-01-03,2,01-Dec-10,40513
20638,fa10-01-54,fa10-01-38,2,01-Dec-10,40513
20639,fa10-01-54,fa10-01-37,2,01-Dec-10,40513
20640,fa10-01-54,sp10-01-49,3,01-Dec-10,40513
20641,fa10-01-54,sp10-01-48,2,01-Dec-10,40513
20642,fa10-01-54,fa10-01-53,7,01-Dec-10,40513
20643,fa10-01-54,sp10-01-02,0,01-Dec-10,40513
20644,fa10-01-54,fa10-01-49,0,01-Dec-10,40513
20645,fa10-01-54,sp10-01-43,0,01-Dec-10,40513
20646,fa10-01-54,sp10-01-33,2,01-Dec-10,40513
20647,fa10-01-54,fa10-01-71,0,01-Dec-10,40513
20648,fa10-01-54,fa10-01-50,0,01-Dec-10,40513
20649,fa10-01-54,fa10-01-42,0,01-Dec-10,40513
20650,fa10-01-54,fa10-01-82,0,01-Dec-10,40513
20651,fa10-01-54,fa10-01-27,0,01-Dec-10,40513
20652,fa10-01-54,fa10-01-11,4,01-Dec-10,40513
20653,fa10-01-54,sp10-01-30,0,01-Dec-10,40513
20654,fa10-01-54,fa10-01-66,0,01-Dec-10,40513
20655,fa10-01-54,fa10-01-65,0,01-Dec-10,40513
20656,fa10-01-54,fa10-01-26,0,01-Dec-10,40513
20657,fa10-01-54,fa10-01-32,0,01-Dec-10,40513
20658,fa10-01-54,fa10-01-09,0,01-Dec-10,40513
20659,fa10-01-54,fa10-01-25,0,01-Dec-10,40513
20660,fa10-01-54,fa10-01-31,0,01-Dec-10,40513
20661,fa10-01-54,sp10-01-54,0,01-Dec-10,40513
